,epoch,train_loss,train_nucleus_IoU,train_embryo_IoU,train_mIoU,train_mIoU_backin,val_loss,val_nucleus_IoU,val_embryo_IoU,val_mIoU,val_mIoU_backin
21,22,0.19160221118157303,0.5405135479217672,0.8379287821924587,0.689221165057113,0.7749196947855255,0.12160538817229478,0.6832814023135985,0.9323520652853856,0.807816733799492,0.8637471208278577
22,23,0.19411630693852433,0.5251803958166162,0.8286246958461323,0.6769025458313742,0.7652926137865407,0.1180710640290509,0.7076017099080829,0.9274707969090422,0.8175362534085625,0.8680498650576418
23,24,0.1851415444664129,0.5418489882118632,0.8373302738912851,0.6895896310515742,0.7752369318370205,0.11670094372137733,0.6932332905836499,0.9271853385553951,0.8102093145695225,0.8635953723625878
24,25,0.17801743470073686,0.548990322373758,0.8423302330366397,0.6956602777051988,0.7798083108525695,0.11818300025618594,0.6935522254092275,0.9335711025785527,0.8135616639938901,0.8673172051006875
25,26,0.1866160395342534,0.5208661406647418,0.8282705554193732,0.6745683480420575,0.7637283495177092,0.09833002803118332,0.7129898472521421,0.9409524817241395,0.8269711644881408,0.877262294344726
26,27,0.17846065589527446,0.5381056258917292,0.8375461295578125,0.6878258777247709,0.7739222238976118,0.10779468294071115,0.6812467920656754,0.9360631953517226,0.808654993708699,0.8652692665289836
27,28,0.1723417362828893,0.5525783010385835,0.8415142295782904,0.6970462653084369,0.7806667710617085,0.09687310360048128,0.7094507349461748,0.9385987155238675,0.8240247252350212,0.8751124562242133
28,29,0.16831585782484745,0.545917659510592,0.8431552173669581,0.6945364384387751,0.7793976452180937,0.09788785226967024,0.6917653872211972,0.9366048888510894,0.8141851380361432,0.8686000255196274
29,30,0.16783486019203983,0.5396406406012277,0.8414072173302451,0.6905239289657364,0.7764894691294228,0.09577272152123244,0.7077715808621522,0.937268463018406,0.8225200219402792,0.8738386454906748
30,31,0.16584103871283568,0.5471721630372228,0.8410755553565883,0.6941238591969056,0.7786301792097526,0.0919591583635496,0.7057027201350724,0.940964386592266,0.8233335533636692,0.8752899732286209
31,32,0.16982192387731057,0.5259203713678721,0.8341177650503704,0.6800190682091213,0.7683337935069007,0.09079973108094672,0.7190858559634303,0.9409603392579021,0.8300230976106662,0.8792177414444022
32,33,0.16438904592371362,0.5433779095739537,0.8391445334883194,0.6912612215311366,0.7765735497126907,0.08390667321889297,0.7176761920962537,0.9440491895516492,0.8308626908239515,0.8807429145329875
33,34,0.1641689514902633,0.5377872977831893,0.8370060465654358,0.6873966721743126,0.7735710659087792,0.08471851245216701,0.7063178556736206,0.9416026182049418,0.8239602369392812,0.8758895867153952
34,35,0.14457223892915905,0.5867883722297826,0.8596530541918103,0.7232207132107965,0.8006553282511133,0.0815038742578548,0.7133941528988307,0.9449274347599296,0.8291607938293801,0.8796614923978406
35,36,0.16229414423619667,0.5365167134078804,0.8349871184536289,0.6857519159307547,0.7722369340131631,0.07752171255972075,0.7022490554031022,0.9450373611187929,0.8236432082609476,0.8765929450643763
36,37,0.16818386779760752,0.522836377745692,0.8268518711261816,0.6748441244359368,0.763556326323801,0.07880711328724156,0.7085051969861086,0.946231505003583,0.8273683509948457,0.8790229714279564
37,38,0.15281933704464454,0.5527646979182491,0.8437513100887234,0.6982580040034863,0.7818101763821571,0.0817805502725684,0.7090979786962595,0.9435011624241438,0.8262995705602016,0.8776937305256398
38,39,0.1576866249986521,0.5422176161098964,0.835840511380683,0.6890290637452897,0.7746337887140806,0.07537924303956654,0.7228148781243291,0.9450090287190578,0.8339119534216934,0.8824239860480603
39,40,0.1541920139446972,0.5381411252137177,0.8398066207324487,0.6889738729730832,0.7750990301024979,0.08461765977351562,0.6713510916850935,0.936173318250012,0.8037622049675528,0.8629054344689694
40,41,0.15347871958740114,0.544331328574271,0.8387607417886798,0.6915460351814754,0.7766318114415389,0.07521880369471468,0.7209857684407432,0.9440357333199676,0.8325107508803554,0.8815589086397692
41,42,0.15339894164500273,0.5357147594504635,0.8373636716758972,0.6865392155631803,0.7732416852064442,0.07733654230833054,0.698622599899515,0.9407100674176845,0.8196663336585998,0.8730849154734297
42,43,0.14674806319118486,0.5572027353226695,0.8458924302171437,0.7015475827699066,0.784187559517089,0.0746184163119482,0.7186922828124618,0.9441644309275656,0.8314283568700137,0.8809443362470138
43,44,0.14123706537203526,0.5585549498375896,0.8492199418006469,0.7038874458191182,0.7865689868998924,0.0705027996521929,0.7192181188444464,0.9459258287742187,0.8325719738093326,0.8821195719826616
44,45,0.14563187217618537,0.5549915603651056,0.8434515254161161,0.6992215428906108,0.782430351982038,0.06876896030229071,0.7226325121279522,0.9466024919735981,0.8346175020507751,0.8836248671866278
45,46,0.13871638318450433,0.5732651379188091,0.8514237104227064,0.7123444241707577,0.7922148263310058,0.06655490171650182,0.7169227736279041,0.9473357722657109,0.8321292729468075,0.8820208288846336
46,47,0.15225878486952443,0.5425568407389423,0.8381889037637141,0.6903728722513283,0.7754382074591655,0.07827465462943782,0.694780020777634,0.9358732958686549,0.8153266583231444,0.8695134452119742
47,48,0.1329587947606571,0.5761321508346604,0.854471090557747,0.7153016206962036,0.794706487763028,0.06653037537699161,0.7187422821382801,0.9470556801025135,0.8328989811203968,0.8824248307521234
48,49,0.1439611617270417,0.5446667565644172,0.8415150120240056,0.6930908842942114,0.778300309270041,0.06514666456243266,0.712855286522179,0.9474760790206812,0.8301656827714301,0.8812706427206672
49,50,0.1438024210061614,0.5414799758444854,0.841435024939411,0.6914575003919482,0.7771068234079154,0.07539240125080814,0.6887853805192253,0.9385555634157806,0.813670471967503,0.8694000661304929
50,51,0.14642217461987744,0.5340543444447842,0.8376405441733468,0.6858474443090655,0.7727172228970981,0.06387486486979153,0.7153509363247001,0.9462403900270359,0.8307956631758681,0.8813251039943676
51,52,0.14246083661092548,0.5445219438002888,0.8413500806473159,0.6929360122238023,0.777989157438528,0.06664245154546655,0.7203620743610932,0.9428306813717053,0.8315963778663993,0.8809663908082173
52,53,0.13959644353530537,0.5470441405144657,0.8446834852073623,0.695863812860914,0.7804057224808605,0.06514098722001781,0.7189393818289248,0.946300725843268,0.8326200538360964,0.8825436987406247
53,54,0.14141477896707264,0.5441589779753397,0.8405987710277805,0.6923788745015601,0.7775511341063551,0.06002172957295957,0.7236480047635035,0.9491503080614327,0.8363991564124681,0.8850907228781105
54,55,0.14117746286856847,0.5596782335953233,0.8406755877233076,0.7001769106593154,0.7824687981915884,0.06566540410985118,0.7203032538786619,0.9449184861801003,0.8326108700293812,0.8819020489701231
55,56,0.13591724264574803,0.5634498872469066,0.846450385318487,0.7049501362826969,0.7864795591714365,0.0662729847042457,0.7035788154426854,0.9422162640271274,0.8228975397349064,0.8754799823741888
56,57,0.1339854636764902,0.565493788160356,0.8467921473885708,0.7061429677744634,0.7875069175215836,0.06787003090848094,0.6999958594759954,0.9406478140178176,0.8203218367469065,0.8735790334616633
57,58,0.13894629129391955,0.5553522010082802,0.8395471979296758,0.697449699468978,0.780645731350324,0.05835491402641586,0.7296136315006319,0.9486214992541022,0.839117565377367,0.8867729765391071
58,59,0.1300788053025411,0.5671171996082812,0.8522547898393259,0.7096859947238036,0.790789012680871,0.058908738033927,0.7145686989354025,0.9487209365964656,0.8316448177659341,0.8822617437762231
59,60,0.14452749024343303,0.5235322319308716,0.8348908189446778,0.6792115254377746,0.7678630827784215,0.06214945860531019,0.7166442668127321,0.9456401843279121,0.8311422255703221,0.8812453864667475
60,61,0.13730220951315925,0.5436664351537884,0.8426745839462434,0.6931705095500159,0.7782474901404035,0.058690565273813576,0.7236021965920022,0.9474091519809429,0.8355056742864725,0.884378324867277
61,62,0.13316615324790085,0.5573827300737317,0.8455118107579832,0.7014472704158575,0.7842420238565991,0.06433744194067043,0.7095094947771922,0.9414353360739308,0.8254724154255615,0.8769955462577613
62,63,0.13381088645322117,0.562049776317588,0.8439501381744665,0.7029999572460273,0.7850393102301638,0.06085381980823434,0.7148617208460248,0.9454933493100998,0.8301775350780624,0.8806849520305623
63,64,0.13421316576872286,0.5527019762316923,0.8438126161492924,0.6982572961904924,0.7818562970204941,0.05654345355604006,0.7184977916139385,0.9503477852624467,0.8344227884381925,0.8844043055664544
64,65,0.12757898570867035,0.5772218199557052,0.851375193995825,0.7142985069757651,0.793557637218647,0.06012553154774334,0.7188442598053605,0.9457803807966069,0.8323123203009837,0.8821091432620854
65,66,0.1361522737626485,0.5537214771015101,0.8417384129926674,0.6977299450470887,0.7810799918741367,0.06495697326634241,0.719020016292982,0.9406099805716287,0.8298149984323053,0.8791305931312166
66,67,0.13334736673850714,0.5552652647627565,0.8449972987939989,0.7001312817783777,0.783111339957188,0.06222924282369406,0.7225887836147703,0.9438527707820313,0.8332207771984008,0.8821998530103755
67,68,0.12296584192810096,0.5766537021877634,0.8566220958784087,0.716637899033086,0.795854245247152,0.061455535176007645,0.7266073874977315,0.9430929306786238,0.8348501590881776,0.8829759097237775
68,69,0.13512281208174434,0.5601109529774234,0.8414979333905572,0.7008044431839903,0.7830236673405051,0.05962676344358403,0.702834595265285,0.9468043335136681,0.8248194643894765,0.8781179517677862
69,70,0.13416092097759247,0.5553495377391172,0.8426861201917473,0.6990178289654322,0.7820140802275917,0.05758988565724829,0.7283669273641019,0.9457781621578969,0.8370725447609995,0.8849510326066405
70,71,0.1267669136071299,0.5700869408202749,0.8502939906400864,0.7101904657301806,0.790656054771352,0.05672270010994828,0.7158818955314185,0.9461354298107773,0.8310086626710979,0.8810598340807587
71,72,0.12318073811493521,0.5779957229625364,0.85414220479641,0.7160689638794733,0.7952487272177942,0.060579253441613655,0.6966923681711084,0.944364526027562,0.8205284470993351,0.8745194109547252
72,73,0.1305457118634633,0.5598988105015412,0.8447246946077142,0.7023117525546276,0.7844872611018685,0.05436583365435186,0.7308994924653267,0.9490810156690274,0.839990254067177,0.8875417797364563
73,74,0.13659579133776228,0.5477739061961642,0.8385279434081881,0.6931509248021762,0.7775169233269008,0.05357697703268217,0.7265269966706509,0.9493966236227782,0.8379618101467146,0.8862909721265625
74,75,0.12966191633714466,0.5644623785305789,0.8477973858786335,0.7061298822046063,0.7874269653491828,0.05366282132656678,0.7318919542404236,0.9487681413054381,0.8403300477729309,0.8876055130930862
75,76,0.12274838705349156,0.5795496685508231,0.8548451220700457,0.7171973953104345,0.7958239153837572,0.05747615950910941,0.7181066546207332,0.9453742656856344,0.8317404601531838,0.881795974533062
76,77,0.1330641147599915,0.5564101201599166,0.8423139839834614,0.699362052071689,0.7821991687772031,0.06387880752268045,0.6752438484871002,0.9398597509858988,0.8075517997364995,0.8658672538289587
77,78,0.12431459381120412,0.5687223559455167,0.851199306889978,0.7099608314177474,0.7906542776100677,0.0537158049966978,0.7298004371594131,0.9482358811888488,0.8390181591741309,0.8865385526500682
78,79,0.129986801661375,0.5528180201719086,0.8447717362579067,0.6987948782149076,0.7823154562898011,0.0555007083584433,0.7144544851729806,0.9463507901570205,0.8304026376650006,0.8811093964252389
79,80,0.12448617243977982,0.5670413611219208,0.8510847774091911,0.709063069265556,0.7900376730575648,0.054847020169963005,0.7205333225321654,0.9476141222082992,0.8340737223702324,0.8836449389436454
80,81,0.12862691051495356,0.563661956060851,0.8461964425554689,0.7049291993081599,0.7864939675155915,0.052807492406471916,0.7392721047133517,0.9488030512741008,0.8440375779937263,0.8897670738233332
81,82,0.12296718479258807,0.5713542293795195,0.8522889474179455,0.7118215883987324,0.7919853454638934,0.05504914940051411,0.7264779788831163,0.9461965996327392,0.8363372892579277,0.8847268825036112
82,83,0.11459090062013762,0.5996268933185531,0.8625939555257278,0.7311104244221405,0.806193798464982,0.05328355357050896,0.7291980995243266,0.9484194482163502,0.8388087738703384,0.8866119584586825
83,84,0.13248971503550613,0.5486310789522042,0.8404959278655096,0.6945635034088569,0.7789294642705178,0.05885997592754986,0.7232567064707323,0.9425237775165741,0.8328902419936532,0.8816681505225022
84,85,0.11962398860280908,0.5845385410791519,0.8561916161092384,0.7203650785941952,0.7981972408609718,0.05434425418143687,0.7252463624795839,0.9475230822170078,0.8363847223482958,0.8849805661990334
85,86,0.12038014770492794,0.582882251468355,0.8562007394120479,0.7195414954402015,0.7974701306118407,0.0561196752216505,0.7121027265086671,0.9453705836211224,0.8287366550648947,0.8798952599182539
86,87,0.13027397686923584,0.5642612162043752,0.8432192974622458,0.7037402568333104,0.7851435380844823,0.058424929399853165,0.7324270522108262,0.9424787939352305,0.8374529230730283,0.8843284089052643
87,88,0.12060119293806121,0.5832833645154043,0.8535616900086263,0.7184225272620153,0.7965448906134582,0.058510220893051315,0.7091490513872906,0.9430058348774905,0.8260774431323905,0.877847512496174
88,89,0.11082364651044523,0.606539661716937,0.8645912072085891,0.735565434462763,0.8094903763615952,0.05270287070585334,0.7325957226002696,0.9484730696588441,0.8405343961295568,0.8877458763601015
89,90,0.13310212615554726,0.552207460406936,0.8388477978076242,0.69552762910728,0.7792428034347499,0.05653994821983835,0.7243642956825137,0.945647383933891,0.8350058398082024,0.8837760552317447
90,91,0.1219329871237278,0.5790866613917405,0.8518274461383795,0.71545705376506,0.7942473276628883,0.054961130670879196,0.7284202854914265,0.9451588571840438,0.8367895713377351,0.8846839435100129
91,92,0.11845379369700049,0.5839684851223617,0.854327513685002,0.7191479994036818,0.7972224590089331,0.04977311226336852,0.7341791367529549,0.9516509716696185,0.8429150542112867,0.8899276505896786
92,93,0.11284096738484901,0.5985487994568873,0.8621440532830879,0.7303464263699876,0.805708842558213,0.05198013167018476,0.731529063035642,0.9483189989456975,0.8399240309906697,0.8873343319216153
93,94,0.11790270818852064,0.5851165126042349,0.8565855877070323,0.7208510501556337,0.7984519488230587,0.04945648105248161,0.73390101283063,0.9513296613724945,0.8426153371015622,0.8895040123852657
94,95,0.12123884548117796,0.5838100452430646,0.852193880213494,0.7180019627282793,0.7960538918597198,0.05080454683174258,0.7320061894549516,0.949874978555113,0.8409405840050322,0.8882280674775703
95,96,0.12551620473542552,0.5762588190889267,0.8482242109589812,0.7122415150239539,0.7915039936843988,0.052417896202077034,0.7192422150867346,0.9479793275099728,0.8336107712983537,0.8836347702189306
96,97,0.12223124043561343,0.5766099741523149,0.850843198970499,0.7137265865614069,0.7930547618813388,0.05835336511549742,0.7162563042421966,0.9421140125363007,0.8291851583892487,0.8793521658869162
97,98,0.12167459013541852,0.5725169276139096,0.8512217910729456,0.7118693593434277,0.7918414600321131,0.04833647252424904,0.7375831763701352,0.9515696035435862,0.8445763899568607,0.8909001025213708
98,99,0.1400573534641679,0.5308676315108001,0.8319678271011122,0.6814177293059561,0.7686717647706094,0.048824210529742035,0.74030072442322,0.9513450966818449,0.8458229105525324,0.8914333860247127
99,100,0.11748597641864161,0.5898087795747212,0.8568256166814078,0.7233171981280645,0.8000951364732957,0.053387593315995255,0.7100972649030558,0.9465771294671829,0.8283371971851193,0.8800327301374791
100,101,0.1243548726178999,0.5754597301765438,0.8475885144704438,0.7115241223234938,0.7909227909017403,0.04911886447149774,0.7306969496611562,0.9508433083638285,0.8407701290124923,0.8883647171800363
101,102,0.1166866505885218,0.5860896334392908,0.8558111179253585,0.7209503756823246,0.7985772548697594,0.05122031206670015,0.7229509374369144,0.9502380247882485,0.8365944811125814,0.8856905354958616
102,103,0.11432700610066962,0.5995668935632508,0.8596784629114036,0.7296226782373272,0.8047143980353191,0.05223548784852028,0.7202218407183291,0.9487910295648313,0.8345064351415802,0.88423062887912
103,104,0.10403048302831612,0.617658052772028,0.8707398902089826,0.7441989714905053,0.8161347971326708,0.05369184927447983,0.7369584324113335,0.9464891207683537,0.8417237765898437,0.8879934742725869
104,105,0.12138096958868147,0.5825438064142042,0.8505123585562716,0.7165280824852379,0.7947257467278592,0.05286131070359894,0.7324327869144402,0.9468428246486336,0.8396378057815369,0.88694375269781
105,106,0.12845516462964335,0.5699639035123957,0.8436723291542823,0.706818116333339,0.7870235903423345,0.04945331471769706,0.736854790776301,0.9496325908970825,0.8432436908366917,0.8897118137898034
106,107,0.12068200689249152,0.5788018109661339,0.8528153966064743,0.7158086037863041,0.7944993411521749,0.050746457084365516,0.7327319306752677,0.9490717969579909,0.8409018638166293,0.8881002411672517
107,108,0.12307700288929338,0.5733780617799502,0.8488169396128667,0.7110975006964085,0.7909171980190739,0.053945216309765114,0.7230311704903343,0.9446737578644486,0.8338524641773915,0.8829634190284738
108,109,0.12399196976751793,0.5690925447542826,0.8481512704690523,0.7086219076116674,0.7892405871774124,0.050296943796717605,0.7319072811901048,0.9500775744532431,0.840992427821674,0.8884632432547388
109,110,0.1276589918324328,0.5614718502887832,0.8441424335183222,0.7028071419035528,0.7847781936323672,0.0579791443179483,0.6963379907408754,0.9424987588603501,0.8194183748006127,0.8738456910637828
110,111,0.13407756426320303,0.5511461077295153,0.838781249468656,0.6949636785990857,0.7786605860757762,0.0523098219671975,0.7322066950757268,0.9477381906152127,0.8399724428454698,0.8873051266765623
111,112,0.12805702088503387,0.559643209154662,0.8433569452275059,0.701500077191084,0.7837189149442743,0.05436317217738732,0.7129503834001145,0.9449569481285559,0.8289536657643353,0.8800446192017117
112,113,0.1218816265757159,0.5756460113417387,0.8508193970986192,0.7132327042201789,0.7924938221801173,0.051885219047898834,0.7285538130663037,0.9473048588956913,0.8379293359809975,0.8858815035787545
113,114,0.12366685755257531,0.5731318599540015,0.8486007213292827,0.7108662906416421,0.7906282728705275,0.056047961925682815,0.7186425157697345,0.9439922929688896,0.8313174043693121,0.8811496693293153
114,115,0.12892262376551553,0.5621414186376955,0.8426619552377366,0.702401686937716,0.7841876882080525,0.05273996876633685,0.725957372717627,0.9473685470627978,0.8366629598902123,0.8851919339070204
115,116,0.1270628028556587,0.5557460364349319,0.8443295897436317,0.7000378130892818,0.78292888799018,0.055745654294024345,0.7037643618503412,0.9433458902070695,0.8235551260287053,0.8763302455251994
116,117,0.1251913649653356,0.566686647479529,0.8459872970502617,0.7063369722648953,0.7872218811754393,0.051278599578401314,0.7322067978702922,0.9478251012548704,0.8400159495625813,0.8873115063486882
117,118,0.12161041136215052,0.5838869254780942,0.8505266703926646,0.7172067979353794,0.7949104236911309,0.05362923686271128,0.7388312195555513,0.9452263402839846,0.842028779919768,0.8878179667256936
118,119,0.12847663033900297,0.5594984004113619,0.843114477827973,0.7013064391196674,0.7835645240535686,0.05368551871050959,0.7282158630774878,0.9459385774500151,0.8370772202637514,0.8851505410042463
119,120,0.12176849833858294,0.5749310938476464,0.8505053983520794,0.7127182460998629,0.7920785355424873,0.050321185232504555,0.7226634728298613,0.9491591432995352,0.8359113080646983,0.8850506406580386
120,121,0.12763513296138584,0.5712186936208522,0.8428084258044467,0.7070135597126495,0.7871662010968168,0.05114722187104433,0.7162360776408434,0.9483551615308763,0.8322956195858598,0.8829185917770569
121,122,0.1257636413916828,0.5644958488530902,0.8459568694992775,0.7052263591761839,0.7865375995744689,0.04815799840118574,0.7293564227156257,0.9513799125621581,0.8403681676388919,0.8883700540221392
122,123,0.11698071872742158,0.583564856423276,0.8569844373456599,0.720274646884468,0.7981442497614046,0.04993951709374138,0.7267944963880283,0.9497988064769282,0.8382966514324782,0.8868942668613261
123,124,0.1237450388414184,0.5769336774182917,0.8475935299760068,0.7122636036971493,0.791345748930948,0.04926714819410573,0.7211635971130623,0.9509239215875281,0.8360437593502952,0.8858405111551931
124,125,0.10692968028854197,0.6060068838502788,0.8682465184547282,0.7371267011525036,0.8109763065982052,0.05384221057529035,0.7049647379215983,0.9462653585211996,0.825615048221399,0.8783637228796047
125,126,0.1171429412747462,0.5961767578468954,0.8544480572510689,0.7253124075489821,0.8009413526406461,0.051350205812765205,0.7189978846528862,0.948674433260426,0.8338361589566561,0.883950266411726
126,127,0.12480190672039047,0.5679779748338192,0.8457008595255402,0.7068394171796797,0.7876933936739545,0.05471559047051098,0.7160887034162783,0.9444372125355748,0.8302629579759265,0.8808123812714126
127,128,0.11754097331931272,0.586577217212057,0.8543968136410571,0.7204870154265571,0.7978342483823572,0.05110014246209808,0.7147986324881827,0.9489498206209285,0.8318742265545556,0.8826969095943233
128,129,0.1127769282953007,0.5940458494845416,0.8597520734790961,0.7268989614818189,0.8030068076531606,0.05409294302048891,0.7128718332253521,0.9457723078478772,0.8293220705366147,0.8804616233096346
129,130,0.12709321996827763,0.5728529085719372,0.8426475798975901,0.7077502442347636,0.7876762223973252,0.053956999726917435,0.7204996292026887,0.9446050909869997,0.8325523600948442,0.8820146364189441
130,131,0.11663140479739256,0.5981994859465721,0.8547300092376658,0.726464747592119,0.8018371414287335,0.058454102472118706,0.6862856519128884,0.9408524333316951,0.8135690426222918,0.8699362375878181
131,132,0.11963006191131637,0.5834004441483707,0.8521630219453462,0.7177817330468584,0.7958057161080663,0.05357003600701042,0.7164247177177572,0.9454365877128289,0.8309306527152931,0.8815300435549459
132,133,0.12792175324765717,0.5651720772818702,0.8440545257180112,0.7046133014999407,0.7856687476056459,0.052116327959558235,0.7119819579644153,0.9472915932061632,0.8296367755852893,0.8809813468501113
133,134,0.12129333594769943,0.5697480526920675,0.8495515610972411,0.7096498068946543,0.7900751614640298,0.04909008012517639,0.7324057691239099,0.9491836264354132,0.8407946977796615,0.8881416332122071
134,135,0.12064827919945004,0.577468401746108,0.8499326211188031,0.7137005114324555,0.7927735319429431,0.0493714038444602,0.7258599102427793,0.9500568341265473,0.8379583721846633,0.8865718940262695
135,136,0.12348795641125657,0.5643291436514261,0.84767311527592,0.706001129463673,0.7873558128091102,0.05499242213757142,0.7106351663485875,0.9446357160607748,0.8276354412046811,0.8793525206535029
136,137,0.12377301104894774,0.5779481800995478,0.8468729181841675,0.7124105491418578,0.7912989360194301,0.05355369445422421,0.709855771752746,0.9458085694235264,0.8278321705881362,0.879578934941192
137,138,0.12408768189117664,0.5745873552544457,0.8466076942160491,0.7105975247352474,0.7901974689232109,0.04991612955927849,0.7305160191750409,0.9486578921959726,0.8395869556855068,0.8872346213243868
138,139,0.11928679691407625,0.5768363626387808,0.853313906019052,0.7150751343289165,0.7941159633879584,0.056911659305510315,0.7077305807399829,0.9421230494020296,0.8249268150710062,0.8766482531371484
139,140,0.11714886947292981,0.588046155337661,0.8547097575568624,0.7213779564472618,0.7984156676899112,0.05331325352839802,0.728841473975563,0.9452506521573038,0.8370460630664334,0.8851312814072364
140,141,0.1231094017390191,0.5823730553686665,0.8480639630322554,0.7152185092004609,0.7931713497605637,0.052288763063109436,0.7160280033844125,0.9454701730556357,0.8307490882200241,0.8811207254167215
141,142,0.12210498849941989,0.5776021423207119,0.8497092047916827,0.7136556735561973,0.792458182546446,0.05469945704807406,0.7265355513301193,0.9449646575264897,0.8357501044283046,0.8842890725525075
142,143,0.12454163995901431,0.5870177366574629,0.8471793391225975,0.7170985378900302,0.7942572422567501,0.05108265740715939,0.7323120313662437,0.9468769561894234,0.8395944937778335,0.8868789871857506
143,144,0.12585635937926337,0.5672553558653882,0.8454313511240746,0.7063433534947314,0.7870567387177188,0.05044129069732583,0.7165583054575586,0.9494843834946847,0.8330213444761216,0.883485796375514
144,145,0.12277034884245377,0.5781940099886691,0.847295189592804,0.7127445997907366,0.791609194255289,0.05671778823370519,0.7049699183157747,0.9424734977764342,0.8237217080461045,0.8763458821580125
145,146,0.11793444613654783,0.5887250386964216,0.8538648538940293,0.7212949462952254,0.7980637353593284,0.047974921924912414,0.7330013546036147,0.9511000279848602,0.8420506912942374,0.8893705586171392
146,147,0.1306331683918247,0.5639365588116444,0.8393495557940646,0.7016430573028545,0.7831199054052258,0.0505814907019553,0.722439399098538,0.9476181296506436,0.8350287643745908,0.8843662177516358
147,148,0.12209583883445094,0.5744102697983999,0.8478554622462554,0.7111328660223276,0.7907295071634849,0.054253238536741424,0.6980172933233623,0.9440947128437989,0.8210560030835806,0.8752374090388126
